Date,Zone_Name,Specific_Humidity_10m,Air_Temperature_2m,Eastward_Wind_10m,Northward_Wind_10m,Precipitation_mm
2017-06-24,Greater Hyderabad Municipal Corporation South Zone,0.01644064978851622,27.303182220459004,17.612830996513367,-0.342398312687874,1.57088352839152
2017-06-24,Greater Hyderabad Municipal Corporation West Zone,0.01653244701341512,27.432866889843076,16.92134436245846,-0.5599740825269529,0.247163634959097
2017-06-25,Greater Hyderabad Municipal Corporation Central Zone,0.016929369575033534,26.20955683390301,18.235892307758334,5.153681918978691,1.9282347043355303
2017-06-25,Greater Hyderabad Municipal Corporation East Zone,0.016942302919114378,26.37829692674724,17.84364217299482,5.347253036401842,3.6092572146771
2017-06-25,Greater Hyderabad Municipal Corporation North Zone,0.01697461378915167,26.799853731847207,16.863698931149973,5.830844223564942,2.4816636623120774
2017-06-25,Greater Hyderabad Municipal Corporation South Zone,0.016929369575033534,26.20955683390301,18.235892307758334,5.153681918978691,2.0545715984176183
2017-06-25,Greater Hyderabad Municipal Corporation West Zone,0.016969871363076126,26.737979756230928,17.007530043630496,5.759865155119611,2.74727751974966
2017-06-26,Greater Hyderabad Municipal Corporation Central Zone,0.01629948926468686,26.197932179768898,23.21880086660385,4.24192401766777,1.9583729322050132
2017-06-26,Greater Hyderabad Municipal Corporation East Zone,0.01635621216247677,26.211512059750795,22.927593084003618,4.340692749489909,0.9967050724169786
2017-06-26,Greater Hyderabad Municipal Corporation North Zone,0.016497920769869844,26.245438145260824,22.20008001710875,4.587442827250989,1.523258156636182
2017-06-26,Greater Hyderabad Municipal Corporation South Zone,0.01629948926468686,26.197932179768898,23.21880086660385,4.24192401766777,0.9266902334549848
2017-06-26,Greater Hyderabad Municipal Corporation West Zone,0.01647712149723947,26.240458646027978,22.306860705303112,4.551226098900256,1.7761020419644376
2017-06-27,Greater Hyderabad Municipal Corporation Central Zone,0.016182847786694713,25.99939371744794,23.91860843896866,2.7755221500992775,2.15280693138347
2017-06-27,Greater Hyderabad Municipal Corporation East Zone,0.016224438007381038,25.953813724241435,23.62026118700919,3.0513272760516923,2.851336911145378
2017-06-27,Greater Hyderabad Municipal Corporation North Zone,0.016328341236663456,25.839943001588907,22.87491186174527,3.7403604854505494,0.9771725343722923
2017-06-27,Greater Hyderabad Municipal Corporation South Zone,0.016182847786694713,25.99939371744794,23.91860843896866,2.7755221500992775,3.727695137846704
2017-06-27,Greater Hyderabad Municipal Corporation West Zone,0.016313090846212398,25.856656370301216,22.984310465727166,3.639227676108156,4.263023249308268
2017-06-28,Greater Hyderabad Municipal Corporation Central Zone,0.015596376693186621,26.676643625895203,25.683453798294067,4.811778938770294,1.6758829065397671
2017-06-28,Greater Hyderabad Municipal Corporation East Zone,0.01566101058784435,26.702727751801007,25.33022901908211,4.958513244144295,2.0400220667614657
2017-06-28,Greater Hyderabad Municipal Corporation North Zone,0.015822482930746562,26.767892708127203,24.447781303800674,5.325093847066821,1.4716608523153791
2017-06-28,Greater Hyderabad Municipal Corporation South Zone,0.015596376693186621,26.676643625895203,25.683453798294067,4.811778938770294,2.143681657548044
2017-06-28,Greater Hyderabad Municipal Corporation West Zone,0.015798782836983227,26.758328125442322,24.57730251602505,5.2712890003362425,6.782497287965288
2017-06-29,Greater Hyderabad Municipal Corporation Central Zone,0.015573220637937334,27.660965220133484,25.710874915122986,4.56820587515831,0.0358382869292707
2017-06-29,Greater Hyderabad Municipal Corporation East Zone,0.015634571933912978,27.693772058901615,25.411468813730327,4.675983616256196,0.0833318168662634
2017-06-29,Greater Hyderabad Municipal Corporation North Zone,0.01578784348831539,27.775732107064446,24.663474206147214,4.945240551180777,0.0681541311974619
2017-06-29,Greater Hyderabad Municipal Corporation South Zone,0.015573220637937334,27.660965220133484,25.710874915122986,4.56820587515831,0.0445520262215651
2017-06-29,Greater Hyderabad Municipal Corporation West Zone,0.015765347064808435,27.763702425749436,24.77326107128807,4.905720380175373,0.0497669643777258
2017-06-30,Greater Hyderabad Municipal Corporation Central Zone,0.016526008335252553,26.85882212320966,24.307375323772433,2.8420007765293125,0.1270661468014997
2017-06-30,Greater Hyderabad Municipal Corporation East Zone,0.016578726483967805,26.87925917031113,23.9437437924354,3.0024139434099197,0.2088062286376953
2017-06-30,Greater Hyderabad Municipal Corporation North Zone,0.016710430182647815,26.930316249494524,23.03529729344246,3.4031679135324673,0.2091114219497231
2017-06-30,Greater Hyderabad Municipal Corporation South Zone,0.016526008335252553,26.85882212320966,24.307375323772433,2.8420007765293125,0.2574460423460193
2017-06-30,Greater Hyderabad Municipal Corporation West Zone,0.016691099379913484,26.922822349658944,23.168634475638036,3.3443472728133203,0.2695907624328837
2017-07-01,Greater Hyderabad Municipal Corporation Central Zone,0.016412826371379148,27.57975413004559,24.85213522911072,2.3273198157548904,0.38962956357236
2017-07-01,Greater Hyderabad Municipal Corporation East Zone,0.016446111678226766,27.617804684846327,24.477068341037505,2.326289591808682,0.8251140367751028
2017-07-01,Greater Hyderabad Municipal Corporation North Zone,0.01652926706456643,27.71286490464177,23.540053335475502,2.3237158234292714,0.3848044016051526
2017-07-01,Greater Hyderabad Municipal Corporation South Zone,0.016412826371379148,27.57975413004559,24.85213522911072,2.3273198157548904,0.5357622229585459
2017-07-01,Greater Hyderabad Municipal Corporation West Zone,0.01651706193755983,27.698912446395248,23.677583658565645,2.3240935881338687,0.4260084590637216
2017-07-02,Greater Hyderabad Municipal Corporation Central Zone,0.016218025004491158,27.898670450846367,23.715891659259796,7.199012017250062,1.039942205653471
2017-07-02,Greater Hyderabad Municipal Corporation East Zone,0.01623538982433573,27.932552923672485,23.466522717087166,7.0910456762365675,1.7711674625967062
2017-07-02,Greater Hyderabad Municipal Corporation North Zone,0.016278771677761456,28.017200186529184,22.843533996495907,6.821317569484794,1.7227597639256833
2017-07-02,Greater Hyderabad Municipal Corporation South Zone,0.016218025004491158,27.898670450846367,23.715891659259796,7.199012017250062,1.5861684380793102
2017-07-02,Greater Hyderabad Municipal Corporation West Zone,0.016272404308741245,28.004776089433342,22.934973129824456,6.860906896707806,1.3694047839033838
2017-07-03,Greater Hyderabad Municipal Corporation Central Zone,0.015536189001674408,27.600668843587258,23.255689358711244,5.415133139491081,0.9623363775949852
2017-07-03,Greater Hyderabad Municipal Corporation East Zone,0.015533694244948163,27.677845587246697,23.103520723529485,5.33769130392567,1.9644236956156933
2017-07-03,Greater Hyderabad Municipal Corporation North Zone,0.01552746169133689,27.870653241531457,22.72336374600028,5.144221380851867,0.3459162320868642
2017-07-03,Greater Hyderabad Municipal Corporation South Zone,0.015536189001674408,27.600668843587258,23.255689358711244,5.415133139491081,1.27414566488827
2017-07-03,Greater Hyderabad Municipal Corporation West Zone,0.01552837647403167,27.842353909257568,22.779161264326262,5.172617917588871,0.7499613283311619
2017-07-04,Greater Hyderabad Municipal Corporation Central Zone,0.015331654382559111,28.06688334147137,25.40754497051239,0.19315131604671487,1.0638767695894429
2017-07-04,Greater Hyderabad Municipal Corporation East Zone,0.015395434815824609,28.073337145819227,25.08027658566185,0.16629113789809788,2.312777438350752
2017-07-04,Greater Hyderabad Municipal Corporation North Zone,0.01555477498935479,28.089460433982367,24.26267471996173,0.09918740046444463,0.9415360198301428
2017-07-04,Greater Hyderabad Municipal Corporation South Zone,0.015331654382559111,28.06688334147137,25.40754497051239,0.19315131604671487,1.1316165370099684
2017-07-04,Greater Hyderabad Municipal Corporation West Zone,0.015531387844627364,28.087093939297482,24.382678186375163,0.1090365476339407,0.9823697351941876
2017-07-05,Greater Hyderabad Municipal Corporation Central Zone,0.015572887767727132,27.510488128662125,21.153008902072905,-2.486398556828499,0.1071192869880035
2017-07-05,Greater Hyderabad Municipal Corporation East Zone,0.015616053624240546,27.496370431651286,20.906090381352797,-2.53715466759775,0.2623407583318504
2017-07-05,Greater Hyderabad Municipal Corporation North Zone,0.015723893203172183,27.461100738794272,20.28922345328436,-2.663956683257078,0.1321136162451961
2017-07-05,Greater Hyderabad Municipal Corporation South Zone,0.015572887767727132,27.510488128662125,21.153008902072905,-2.486398556828499,0.0502591077786158
2017-07-05,Greater Hyderabad Municipal Corporation West Zone,0.01570806505522969,27.466277445917584,20.379764060870464,-2.6453453247637855,0.4886708137159253
2017-07-06,Greater Hyderabad Municipal Corporation Central Zone,0.015817145079684704,26.693982696533222,15.333325374126433,-3.976625525951386,2.081586823276445
2017-07-06,Greater Hyderabad Municipal Corporation East Zone,0.01580795387870736,26.700167592366572,15.395826431914518,-3.80360369388338,6.627154371785181
2017-07-06,Greater Hyderabad Municipal Corporation North Zone,0.015784991859108234,26.715619076856242,15.551970391494061,-3.3713499863636125,1.6692688864235783
2017-07-06,Greater Hyderabad Municipal Corporation South Zone,0.015817145079684704,26.693982696533222,15.333325374126433,-3.976625525951386,2.315832638506796
2017-07-06,Greater Hyderabad Municipal Corporation West Zone,0.01578836210820299,26.713351186116565,15.52905237088385,-3.434793999212106,1.7622528941023583
2017-07-07,Greater Hyderabad Municipal Corporation Central Zone,0.016467474750243075,26.671179707845067,17.75281072854996,-6.541973957419396,3.796758511954663
2017-07-07,Greater Hyderabad Municipal Corporation East Zone,0.016479226367453564,26.76462541663132,17.6248741414236,-6.559136416795461,4.729550628568611
2017-07-07,Greater Hyderabad Municipal Corporation North Zone,0.016508584975253975,26.99807719316075,17.30525514622617,-6.602012720940397,1.2476246247104572
2017-07-07,Greater Hyderabad Municipal Corporation South Zone,0.016467474750243075,26.671179707845067,17.75281072854996,-6.541973957419396,7.102815076416614
2017-07-07,Greater Hyderabad Municipal Corporation West Zone,0.01650427586729701,26.96381232220196,17.352167205706888,-6.59571955388655,5.579756942683575
2017-07-08,Greater Hyderabad Municipal Corporation Central Zone,0.014925185707397712,26.935587819417336,17.91740870475769,-7.933486586809159,0.0448182514266056
2017-07-08,Greater Hyderabad Municipal Corporation East Zone,0.01496080164223959,26.95051224197171,17.841626924017202,-7.584419589878426,0.0818413683888959
2017-07-08,Greater Hyderabad Municipal Corporation North Zone,0.015049779545768725,26.987797345849042,17.652304251288527,-6.712359100212609,0.0374143705867669
2017-07-08,Greater Hyderabad Municipal Corporation South Zone,0.014925185707397712,26.935587819417336,17.91740870475769,-7.933486586809159,0.0247204429963055
2017-07-08,Greater Hyderabad Municipal Corporation West Zone,0.015036719819139371,26.982324826890185,17.680092075596686,-6.840355727999754,0.070936567175622
2017-07-09,Greater Hyderabad Municipal Corporation Central Zone,0.015760932971412896,27.11522064208986,15.039667081832887,-0.8581846386194231,1.459242876312312
2017-07-09,Greater Hyderabad Municipal Corporation East Zone,0.015789327258075397,27.178279688738435,15.13574809406115,-0.6613458119008854,1.2782221130296296
2017-07-09,Greater Hyderabad Municipal Corporation North Zone,0.01586026359908825,27.335817650166213,15.375783546590595,-0.16959103381318638,0.3717242730014464
2017-07-09,Greater Hyderabad Municipal Corporation South Zone,0.015760932971412896,27.11522064208986,15.039667081832887,-0.8581846386194231,1.508068376896428
2017-07-09,Greater Hyderabad Municipal Corporation West Zone,0.015849851921750726,27.3126950250156,15.340552356968756,-0.2417683128429498,8.78166194149092
2017-07-10,Greater Hyderabad Municipal Corporation Central Zone,0.016439303910980578,26.91986363728843,14.60931204557419,-1.7497833609580995,0.7654814925848269
2017-07-10,Greater Hyderabad Municipal Corporation East Zone,0.01650262478379649,26.923762810748585,14.427677782074264,-1.7064915079461493,1.0321110753452076
2017-07-10,Greater Hyderabad Municipal Corporation North Zone,0.016660816855345664,26.933503964013827,13.973907972379926,-1.5983371568671407,0.6888749285071504
2017-07-10,Greater Hyderabad Municipal Corporation South Zone,0.016439303910980578,26.91986363728843,14.60931204557419,-1.7497833609580995,0.8299816657515133
2017-07-10,Greater Hyderabad Municipal Corporation West Zone,0.0166375982232199,26.93207420680837,14.04051000987706,-1.614211505473308,1.6631608820429036
2017-07-11,Greater Hyderabad Municipal Corporation Central Zone,0.015600638774534017,27.369014994303406,17.586520957946778,-7.747396928071975,7.026183816965888
2017-07-11,Greater Hyderabad Municipal Corporation East Zone,0.015651978241900552,27.329350988415733,17.352459625575854,-7.698609105270843,2.590214292617405
2017-07-11,Greater Hyderabad Municipal Corporation North Zone,0.015780237634637498,27.23025994657946,16.767713310645018,-7.576724386819133,2.123475817795478
2017-07-11,Greater Hyderabad Municipal Corporation South Zone,0.015600638774534017,27.369014994303406,17.586520957946778,-7.747396928071975,0.7634968010818256
2017-07-11,Greater Hyderabad Municipal Corporation West Zone,0.01576141236970818,27.24480402849725,16.85353941710099,-7.594614009300004,9.11838801266516
2017-07-12,Greater Hyderabad Municipal Corporation Central Zone,0.014830567990429653,27.529335276285824,22.844953215122224,-6.4738807618618015,0.0
2017-07-12,Greater Hyderabad Municipal Corporation East Zone,0.014911746045243812,27.520461295307584,22.697261928864148,-6.294973585155348,0.017422399333879
2017-07-12,Greater Hyderabad Municipal Corporation North Zone,0.015114550019420149,27.498291774083174,22.328290537853075,-5.848016750234866,0.1434373254869498
2017-07-12,Greater Hyderabad Municipal Corporation South Zone,0.014830567990429653,27.529335276285824,22.844953215122224,-6.4738807618618015,0.0
2017-07-12,Greater Hyderabad Municipal Corporation West Zone,0.015084783477873996,27.50154570427498,22.382446292366673,-5.9136188137547485,0.1121830753251618
2017-07-13,Greater Hyderabad Municipal Corporation Central Zone,0.016224354621954217,26.120018259684265,22.048761677742007,0.6759390592575075,1.4245121329438457
2017-07-13,Greater Hyderabad Municipal Corporation East Zone,0.01630904505567526,26.1287577864053,21.832307145129082,0.7761636748909955,1.7212737733242558
2017-07-13,Greater Hyderabad Municipal Corporation North Zone,0.01652062386934191,26.150591405792902,21.291547212621712,1.0265509305021312,2.008640581486272
2017-07-13,Greater Hyderabad Municipal Corporation South Zone,0.016224354621954217,26.120018259684265,22.048761677742007,0.6759390592575075,1.6303873810113645
2017-07-13,Greater Hyderabad Municipal Corporation West Zone,0.01648956940123854,26.147386777573782,21.3709172203489,0.9898003555834295,2.5879917275671867
2017-07-14,Greater Hyderabad Municipal Corporation Central Zone,0.016633556457236368,25.261589304606144,26.788406825065614,2.2618839651346208,2.3270914143207024
2017-07-14,Greater Hyderabad Municipal Corporation East Zone,0.016661589660688484,25.266564112124257,26.640534018174463,2.529078555495843,3.6835316760867247
2017-07-14,Greater Hyderabad Municipal Corporation North Zone,0.016731623921573388,25.27899248008337,26.27110914123216,3.196600399025211,1.4344938707848391
2017-07-14,Greater Hyderabad Municipal Corporation South Zone,0.016633556457236368,25.261589304606144,26.788406825065614,2.2618839651346208,3.471113756591198
2017-07-14,Greater Hyderabad Municipal Corporation West Zone,0.016721344646994325,25.277168307097096,26.325331456117013,3.098624919160553,2.2073051824289207
2017-07-15,Greater Hyderabad Municipal Corporation Central Zone,0.015902640763670164,26.183969116210953,28.239527678489686,4.223723986744881,1.3062192923882423
2017-07-15,Greater Hyderabad Municipal Corporation East Zone,0.015964156204405985,26.23452391693561,28.057530381109405,4.300998052177222,7.14843514433094
2017-07-15,Greater Hyderabad Municipal Corporation North Zone,0.016117837835272805,26.360823007547207,27.60285361800425,4.4940488416586675,3.6475248222257575
2017-07-15,Greater Hyderabad Municipal Corporation South Zone,0.015902640763670164,26.183969116210953,28.239527678489686,4.223723986744881,1.7486166542651609
2017-07-15,Greater Hyderabad Municipal Corporation West Zone,0.016095281222816584,26.342285465848654,27.669588773535647,4.46571382323037,4.95394474606888
2017-07-16,Greater Hyderabad Municipal Corporation Central Zone,0.01591885458522781,25.587693786621106,24.528994274139407,-0.0641993723809718,3.9697744410411984
2017-07-16,Greater Hyderabad Municipal Corporation East Zone,0.016028394092943984,25.529071730461705,24.12784999764484,0.03744355443885302,12.92219325666334
2017-07-16,Greater Hyderabad Municipal Corporation North Zone,0.016302052380827516,25.382618529646066,23.12568686775174,0.29137412167363486,6.503756751266181
2017-07-16,Greater Hyderabad Municipal Corporation South Zone,0.01591885458522781,25.587693786621106,24.528994274139407,-0.0641993723809718,8.791010286293776
2017-07-16,Greater Hyderabad Municipal Corporation West Zone,0.01626188620149687,25.40411418970083,23.27277930301169,0.2541034773969011,2.8394577187650345
2017-07-17,Greater Hyderabad Municipal Corporation Central Zone,0.01655041430300718,24.43431243896486,27.53254101276398,-2.4178386926651,2.3948057876205904
2017-07-17,Greater Hyderabad Municipal Corporation East Zone,0.016635400168445804,24.434581347479376,26.921022867897285,-2.177881015901981,2.7966732849093043
2017-07-17,Greater Hyderabad Municipal Corporation North Zone,0.016847717047671674,24.4352531511528,25.393290892256513,-1.5784040933138472,7.472636204139859
2017-07-17,Greater Hyderabad Municipal Corporation South Zone,0.01655041430300718,24.43431243896486,27.53254101276398,-2.4178386926651,2.793152125676473
2017-07-17,Greater Hyderabad Municipal Corporation West Zone,0.016816554250038668,24.43515454720763,25.617523664365645,-1.666392283854277,6.6622021280083
2017-07-18,Greater Hyderabad Municipal Corporation Central Zone,0.017016422857219937,24.2690877278646,32.821119117736814,-0.3539579093456268,4.304275259667752
2017-07-18,Greater Hyderabad Municipal Corporation East Zone,0.017122318715100008,24.27244908429578,32.37592762656834,-0.3030131912749747,2.3256856993132944
2017-07-18,Greater Hyderabad Municipal Corporation North Zone,0.01738687421444104,24.280846630214082,31.26372305496149,-0.17573998533681623,2.3776608041688507
2017-07-18,Greater Hyderabad Municipal Corporation South Zone,0.017016422857219937,24.2690877278646,32.821119117736814,-0.3539579093456268,9.732688602279216
2017-07-18,Greater Hyderabad Municipal Corporation West Zone,0.017348044096370707,24.279614080899037,31.426966816446054,-0.19442050275595293,3.339400992673986
2017-07-19,Greater Hyderabad Municipal Corporation Central Zone,0.016780854590857968,25.763280487060555,27.93168400526047,8.694089716672899,0.0900925395827667
2017-07-19,Greater Hyderabad Municipal Corporation East Zone,0.016826449552604858,25.772692285067833,27.681104930457863,8.650200199756933,0.4870573307953628
2017-07-19,Greater Hyderabad Municipal Corporation North Zone,0.01694035767057903,25.79620541363911,27.055092982626167,8.540552728212878,0.8775699073631389
2017-07-19,Greater Hyderabad Municipal Corporation South Zone,0.016780854590857968,25.763280487060555,27.93168400526047,8.694089716672899,0.1779445588588714
2017-07-19,Greater Hyderabad Municipal Corporation West Zone,0.016923638813170567,25.792754275556955,27.14697584995757,8.556646229488695,0.3688330378529487
2017-07-20,Greater Hyderabad Municipal Corporation Central Zone,0.017437176778912496,25.410319264729836,23.4363392829895,11.23044480085373,0.0941910416088706
2017-07-20,Greater Hyderabad Municipal Corporation East Zone,0.017499283091097592,25.459395068624772,23.530242136250376,11.443991354755733,0.0247949484516592
2017-07-20,Greater Hyderabad Municipal Corporation North Zone,0.017654440873104173,25.581999239032317,23.764835979024742,11.977486397253784,0.0298139862862287
2017-07-20,Greater Hyderabad Municipal Corporation South Zone,0.017437176778912496,25.410319264729836,23.4363392829895,11.23044480085373,0.1559816531398717
2017-07-20,Greater Hyderabad Municipal Corporation West Zone,0.01763166759865002,25.564004019032396,23.73040348135907,11.899182693336321,0.2140281807266029
2017-07-21,Greater Hyderabad Municipal Corporation Central Zone,0.01730875081072247,26.549952443440773,23.969676303863526,8.971504443883896,0.1717288954731296
2017-07-21,Greater Hyderabad Municipal Corporation East Zone,0.01735043950864797,26.591095446158178,23.675624828494115,9.171123644968738,0.316816821007752
2017-07-21,Greater Hyderabad Municipal Corporation North Zone,0.01745458875978348,26.693881408198454,22.94100747465562,9.66982452409908,0.0218366668358737
2017-07-21,Greater Hyderabad Municipal Corporation South Zone,0.01730875081072247,26.549952443440773,23.969676303863526,8.971504443883896,0.3461109708337223
2017-07-21,Greater Hyderabad Municipal Corporation West Zone,0.01743930225948921,26.678795004582092,23.04883089415405,9.59662773149169,0.0443446612533401
2017-07-22,Greater Hyderabad Municipal Corporation Central Zone,0.016740638452271583,26.750914510091167,23.510067200660707,6.79468116760254,0.0
2017-07-22,Greater Hyderabad Municipal Corporation East Zone,0.0167854784218513,26.79017515320712,23.40684668214425,7.099080766672674,0.0
2017-07-22,Greater Hyderabad Municipal Corporation North Zone,0.016897500372285226,26.888258489533158,23.14897487898755,7.8595504351124355,0.0
2017-07-22,Greater Hyderabad Municipal Corporation South Zone,0.016740638452271583,26.750914510091167,23.510067200660707,6.79468116760254,0.0
2017-07-22,Greater Hyderabad Municipal Corporation West Zone,0.01688105835700808,26.873862313533206,23.186823997938117,7.74793254363796,0.0
2017-07-23,Greater Hyderabad Municipal Corporation Central Zone,0.0165477610037972,26.606515502929707,23.923768329620362,6.154174339771271,0.1640860278049812
2017-07-23,Greater Hyderabad Municipal Corporation East Zone,0.016610917739867042,26.598044884723194,23.614469748865005,6.395598306927992,0.3842811603975646
2017-07-23,Greater Hyderabad Municipal Corporation North Zone,0.016768699754973096,26.576883069009007,22.84176114519262,6.998738405725504,0.2822396541050836
2017-07-23,Greater Hyderabad Municipal Corporation South Zone,0.0165477610037972,26.606515502929707,23.923768329620362,6.154174339771271,0.1234653423229853
2017-07-23,Greater Hyderabad Municipal Corporation West Zone,0.01674554130885799,26.579989093282997,22.955175405675952,6.9102125527094245,0.1454549084399261
2017-07-24,Greater Hyderabad Municipal Corporation Central Zone,0.016260113101452547,26.11420847574872,24.62770929336548,4.050995975732803,0.101096659022219
2017-07-24,Greater Hyderabad Municipal Corporation East Zone,0.016327996745003688,26.07884700609294,24.399728654778524,4.3067675177817755,0.0859599717107473
2017-07-24,Greater Hyderabad Municipal Corporation North Zone,0.01649758780905739,25.990504823032104,23.830173500413935,4.945751604398442,0.2426204425447127
2017-07-24,Greater Hyderabad Municipal Corporation South Zone,0.016260113101452547,26.11420847574872,24.62770929336548,4.050995975732803,0.0098596934959584
2017-07-24,Greater Hyderabad Municipal Corporation West Zone,0.016472696090467986,26.003471241826617,23.91376992515896,4.851964752149323,0.0651968986964693
2017-07-25,Greater Hyderabad Municipal Corporation Central Zone,0.016445517850418836,26.833022054036473,23.677795886993408,1.510228228569031,0.0
2017-07-25,Greater Hyderabad Municipal Corporation East Zone,0.016508477632010285,26.809895921790115,23.31126013631406,1.5893899845040365,0.0
2017-07-25,Greater Hyderabad Municipal Corporation North Zone,0.01666576760341019,26.752120805871996,22.39555813919605,1.787156717682725,0.0
2017-07-25,Greater Hyderabad Municipal Corporation South Zone,0.016445517850418836,26.833022054036473,23.677795886993408,1.510228228569031,0.0
2017-07-25,Greater Hyderabad Municipal Corporation West Zone,0.016642681376981508,26.76060074515967,22.529960246708086,1.7581295168918114,0.0
2017-07-26,Greater Hyderabad Municipal Corporation Central Zone,0.0158576667696858,26.6023396809896,23.277535557746887,0.2563756942749023,0.2786853994224585
2017-07-26,Greater Hyderabad Municipal Corporation East Zone,0.015908218411124678,26.584995081804827,23.04513809680939,0.4200665191139865,0.3992246246805378
2017-07-26,Greater Hyderabad Municipal Corporation North Zone,0.016034509609015708,26.541663744866234,22.46454856710812,0.8290089345188393,0.7890616448486553
2017-07-26,Greater Hyderabad Municipal Corporation South Zone,0.0158576667696858,26.6023396809896,23.277535557746887,0.2563756942749023,0.0378258659266958
2017-07-26,Greater Hyderabad Municipal Corporation West Zone,0.01601597322577072,26.548023699332006,22.549764561653138,0.7689864352183498,0.7910839138077754
2017-07-27,Greater Hyderabad Municipal Corporation Central Zone,0.015951209429961897,26.437819417317726,21.107469391822818,0.10711635053157813,0.1733927601984903
2017-07-27,Greater Hyderabad Municipal Corporation East Zone,0.01603777093122762,26.361046036430068,20.833505412029186,0.48717578351497653,0.5543308123654009
2017-07-27,Greater Hyderabad Municipal Corporation North Zone,0.016254024160102718,26.169246087655452,20.149071866405166,1.436663469672203,0.3343373872485816
2017-07-27,Greater Hyderabad Municipal Corporation South Zone,0.015951209429961897,26.437819417317726,21.107469391822818,0.10711635053157813,0.2773395756880442
2017-07-27,Greater Hyderabad Municipal Corporation West Zone,0.016222283604978266,26.197397514011598,20.249529560363815,1.297302469611168,0.5819054863032173
2017-07-28,Greater Hyderabad Municipal Corporation Central Zone,0.01666441971125698,26.753289794921898,20.025356805324556,-0.7612408518791199,0.0575300142899447
2017-07-28,Greater Hyderabad Municipal Corporation East Zone,0.016729217734646706,26.75880241946902,19.7389289011126,-0.4503067685210186,0.0792004955749885
2017-07-28,Greater Hyderabad Municipal Corporation North Zone,0.0168911001139707,26.772574394775027,19.02335721832015,0.3264877476356103,0.3567746650354535
2017-07-28,Greater Hyderabad Municipal Corporation South Zone,0.01666441971125698,26.753289794921898,20.025356805324556,-0.7612408518791199,0.1174565010211046
2017-07-28,Greater Hyderabad Municipal Corporation West Zone,0.016867339837135332,26.77055301389835,19.128385210555532,0.21247377758440758,0.1608982726639392
2017-07-29,Greater Hyderabad Municipal Corporation Central Zone,0.016725825921942737,26.907305653889992,14.598264706134797,-0.8892492145299911,0.2520941986757166
2017-07-29,Greater Hyderabad Municipal Corporation East Zone,0.016779134934093172,26.932448599995084,14.416539704475715,-0.6938388592523077,0.6590793287052827
2017-07-29,Greater Hyderabad Municipal Corporation North Zone,0.01691231476389161,26.995262243464133,13.962543207170679,-0.20565277575658816,0.0400592803370718
2017-07-29,Greater Hyderabad Municipal Corporation South Zone,0.016725825921942737,26.907305653889992,14.598264706134797,-0.8892492145299911,0.511815723250894
2017-07-29,Greater Hyderabad Municipal Corporation West Zone,0.016892767302097995,26.986042774587485,14.029178516728724,-0.2773062598446142,0.0296618424209893
2017-07-30,Greater Hyderabad Municipal Corporation Central Zone,0.016684530574517895,27.046868896484394,12.624989300966263,-5.623913580179215,0.2332594294174045
2017-07-30,Greater Hyderabad Municipal Corporation East Zone,0.01669319657156699,27.083171545940925,12.512833014389743,-5.559643248306668,0.428338900383781
2017-07-30,Greater Hyderabad Municipal Corporation North Zone,0.016714846494637656,27.173865041858832,12.232637329747497,-5.399079180157657,0.5836831951842588
2017-07-30,Greater Hyderabad Municipal Corporation South Zone,0.016684530574517895,27.046868896484394,12.624989300966263,-5.623913580179215,0.2128878263281841
2017-07-30,Greater Hyderabad Municipal Corporation West Zone,0.016711668828434754,27.160553509256165,12.273763035108214,-5.422645961946767,0.3818356371393391
2017-07-31,Greater Hyderabad Municipal Corporation Central Zone,0.016731628410828567,27.018104807535824,14.734070241451263,-4.305209098756313,0.0
2017-07-31,Greater Hyderabad Municipal Corporation East Zone,0.01677000170035377,27.07484450409382,14.600415994421297,-4.245256782096366,0.0
2017-07-31,Greater Hyderabad Municipal Corporation North Zone,0.016865868195747744,27.216595079195137,14.26651279206843,-4.095480243257751,3.179783165893134e-05
2017-07-31,Greater Hyderabad Municipal Corporation South Zone,0.016731628410828567,27.018104807535824,14.734070241451263,-4.305209098756313,0.0
2017-07-31,Greater Hyderabad Municipal Corporation West Zone,0.01685179739644699,27.195789646756857,14.315521415225838,-4.117463686058056,0.0006200264518459638
2017-08-01,Greater Hyderabad Municipal Corporation Central Zone,0.01695042708888645,25.665118153889992,15.865056180953978,-0.7903994366526603,0.0467117004973046
2017-08-01,Greater Hyderabad Municipal Corporation East Zone,0.017027698895907443,25.831034707332034,15.57678288836842,-0.6946928545832636,0.0169539439948458
2017-08-01,Greater Hyderabad Municipal Corporation North Zone,0.017220744043287727,26.245537573860613,14.856600943640991,-0.45559282634358045,0.0108114529419325
2017-08-01,Greater Hyderabad Municipal Corporation South Zone,0.01695042708888645,25.665118153889992,15.865056180953978,-0.7903994366526603,0.0526788249739683
2017-08-01,Greater Hyderabad Municipal Corporation West Zone,0.017192409852978492,26.18469893966899,14.962305606804465,-0.490686719119549,0.2917739251281555
2017-08-02,Greater Hyderabad Municipal Corporation Central Zone,0.01687652524560685,26.535479482014996,17.149338179826735,-3.5934196829795835,0.0372636503736287
2017-08-02,Greater Hyderabad Municipal Corporation East Zone,0.016943161510794877,26.477395242884576,16.69106261982866,-3.46706117760876,0.0753528837224139
2017-08-02,Greater Hyderabad Municipal Corporation North Zone,0.01710963629804295,26.33228564941585,15.54617062841218,-3.1513846426283205,0.0059501159863144
